name,categories,price,rating,specification,image_link
Siesta Snow žlutá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1797,83.0,"Plastová židle SNOW zpevněná skelným vláknem se vyrábí pomocí nejmodernější technologie  - tvarováním vzduchem. Židle se vyrábí v různých barevných kombinací.  Židle je stohovatená. Židle splňuje normy CATAS - ideální židle pro náročné veřejné prostory. Nosnost židle je 200 kg. Moderní pohodlná židle Snow se hodí jak pro vnitřní, tak venkovní použití.",https://im9.cz/iR/importprodukt-orig/4f9/4f9aaf2e56a950291f3d5a283a4b8fb2--mmf350x350.jpg
Autronic DCL-391 BR2 hnědá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",855,100.0,"Nabízíme moderní jídelní židli s jednoduchým designem, která se stane výrazným prvkem vašeho jídelního prostoru. Tato židle je čalouněna příjemnou šedou nebo hnědou látkou, která je elegantní a zároveň snadno kombinovatelná s ostatním nábytkem. Prošívání na sedáku a opěráku dodává židli sofistikovaný vzhled.",https://im9.cz/iR/importprodukt-orig/498/498f736cf336c579e294b17525a70bf2--mmf350x350.jpg
Autronic BC-2602 WAL ořech / béžová,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1190,100.0,Jídelní židle BC-2602 WAL,https://im9.cz/iR/importprodukt-orig/215/215c007f6491b63ce23e56669d7347aa--mmf350x350.jpg
Autronic DCL-412 LAN3 lanýžová,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1521,94.0,"Jídelní židle, lanýžová látka v dekoru vintage kůže, bílé prošití, kov-lanýž.lak",https://im9.cz/iR/importprodukt-orig/2c3/2c30b6bb0af1c611afd4891ba5dfdcb6--mmf350x350.jpg
Casarredo Maltes šedá / bílá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1230,88.0,Elegantní čalouněná židle plněná PUR pěnou pro pohodlné sezení v moderním stylu. Konstrukce je z kvalitního přírodního dřeva v bílé barvě. Čalounění je vyrobeno z potahové látky v barvě šedé. Pohodlí a elegance do každého interiéru. Výška sedu je 48 cm.,https://im9.cz/iR/importprodukt-orig/240/2406f58e51c57571956bea55ac421b31--mmf350x350.jpg
Falco Enzo oranžová,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",605,85.0,"Elegantní židle Enzo je bestsellerem skandinávské kolekce. Skandinávský styl je stále více populární díky své eleganci, minimalismu a především funkčnosti. K výrobě ergonomického korpusu židle byl použit nejkvalitnější polypropylenový ABS plast, který se vyznačuje velmi vysokou odolností i vůči běžným chemikáliím, díky čemuž je židle ideální do kuchyní nebo jídelen. Plast je tuhý, houževnatý, málo nasákavý, zdravotně nezávadný. Používá se však také v obývacích pokojích a kanceláří. Konstrukce je vyrobena z vysoce kvalitního kovu a bukového dřeva, které vykazuje velkou pevnost a odolnost proti mechanickému poškození. Barevné provedení oranžová. Dodáváno v rozloženém stavu, v kartonové krabici. Montážní návod přiložen.",https://im9.cz/iR/importprodukt-orig/df2/df2fc3837a6472500dcb3de4786ac74c--mmf350x350.jpg
Halmar K202 černá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",750,92.0,Jídelní židle K202 černá,https://im9.cz/iR/importprodukt-orig/905/9050c2ba2d5ce4c40295a3c46e6751ea--mmf350x350.jpg
Halmar Hubert 8 dub medový / Inari 91,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1390,92.0,Jídelní židle Hubert 8,https://im9.cz/iR/importprodukt-orig/56f/56f51e26854c90ea734c5783c6425720--mmf350x350.jpg
Halmar K202 krémová,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",750,92.0,Jídelní židle K202 krémová,https://im9.cz/iR/importprodukt-orig/38f/38f3c65d6ba71cfdac4ce5bf2f1607f3--mmf350x350.jpg
Halmar K70C tmavě béžová,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1190,92.0,"Kovová židle K70C je vyrobena z pochrom. oceli, která je potažená eko kůží v barevném provedení -béžová,hnědá, červená,fialová nebo šedá..  Moderní židle je vhodná do kuchyně a jiných interiérů",https://im9.cz/iR/importprodukt-orig/3fb/3fb50a7793a3ae3aafd282b3085681bc--mmf350x350.jpg
Halmar K186 cappuccino / bílá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1534,100.0,Jídelní židle K186 cappucino-bílá,https://im9.cz/iR/importprodukt-orig/b48/b4834d540b607522af87bd1b8b025ec2--mmf350x350.jpg
Drewmix Boss XIV bílá akryl / látka 13X,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1004,100.0,"Jídelní židle Boss XIV je vyrobena z kvalitního, pevného bukového dřeva s polstrováním opěrky a sedací části. Vzhled polstrování si můžete sami zvolit z široké škály barev. V nabídce je také potah z ekokůže.",https://im9.cz/iR/importprodukt-orig/7bf/7bff74723ad4574acbc76d78e5c2cf05--mmf350x350.jpg
Falco Y 100 černá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1290,88.0,Doprodej - k dispozici 1 kus,https://im9.cz/iR/importprodukt-orig/6e0/6e04d84b2e6365bef577b9ebb24c08e9--mmf350x350.jpg
MI-KO Siena buk / moření dub sonoma,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1460,88.0,Provedení:,https://im9.cz/iR/importprodukt-orig/402/402a1181c0eb95ee57b35a7dd84b1cdc--mmf350x350.jpg
Halmar K371 šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",960,100.0,"Podpořte svůj komfort při sezení nejen u oběda a pořiďte si jídelní židli Halmar. Klasický styl židle příjemně doplní váš interiér. Zásadní přednosti jídelní židle Halmar K371, šedá Jídelní židle Halmar poskytne pohodlí u jídelního stolu Klasický styl dodá interiéru šmrnc Výrobním materiálem sedáku je eko kůže Výška sedáku dosahuje 47 cm Pro konstrukci slouží ocel Jídelní židle Halmar je šedá Její rozměry činí 10 × 42 × 55 cm (v×š×h) Šikovné zpracování jídelní židle podtrhuje celkový dojem Jídelní židle Halmar je vyhledávaná nejen podniky, které se zaměřují na stravování, ale bude skvěle sloužit také v domácnostech, hlavně u jídelního stolu. Kvalitní a odolný materiál sedáku, jímž je eko kůže, poskytuje odolnost a dokonalý vzhled po dlouhou dobu. Výška sedáku dosahuje 47 cm. Konstrukci tvoří ocel, což z ní činí bytelný a odolný kus nábytku. Pěkné provedení doplňuje šedá barva. Rozměry jídelní židle Halmar dosahují 10 × 42 × 55 cm (v×š×h).",https://im9.cz/iR/importprodukt-orig/29f/29f0e61f3b130b73b499db3ac70ee9ab--mmf350x350.jpg
indickynabytek Jali s kovovým výpletem z indického masivu palisandr / sheesham,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",3490,98.0,"Jídelní židle z masivu s kovovým výpletem v opěrce je vyrobena z indického palisandru. Jídelní židle z masivu, které máme skladem, si můžete prohlédnout v našem showroomu. Indický koloniální nábytek palisandr (sheesham) masiv.",https://im9.cz/iR/importprodukt-orig/724/72418d91972c3d9ada64506d36e45761--mmf350x350.jpg
Autronic BC-3940 WAL ořech / béžová,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1390,100.0,"
	Elegantní jídelní židle v kalsickém stylu. Je vyrobená z masivního bukového dřeva. Moření je v odstínu tmavý buk (BUK3), tmavá třešeň (TR3) a ořech (WAL). Potah sedáku je v béžové látce, polstrování z kvalitní PU pěny. Nosnost do 120 kg. Židle se ideálně hodí do jídelny či do kuchyňského koutu. Dodávána v demontu.",https://im9.cz/iR/importprodukt-orig/242/2422482d082fa1d08bfb572d3dd3577f--mmf350x350.jpg
Autronic DCL-420 GREY2 šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1290,100.0,"Jídelní skořepinová židle s vyšším ergonomickým opěradlem je potažena středně hrubou látkou v šedém odstínu doplněnou bílou ekokůží na bocích a čelní straně sedáku. Výrazným prvkem je dekorativní čtvercové prošití čelních ploch skořepiny s nápadnými čalounickými vtahy. Polstrování je z kvalitní PU pěny. Nohy jsou kruhového průřezu, ohýbané, čelní mírně prohnuté. To přidává židli na atraktivitě i stabilitě.",https://im9.cz/iR/importprodukt-orig/60b/60ba93bab69141cf242bdfda28996879--mmf350x350.jpg
Autronic CT-391 CAP2 cappuccino,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",808,,"Retro jídelní židle, které budou ozdobou Vaší domácnosti! Příjemný polstrovaný sedák, potažený látkou barvy cappuccino a záda očalouněná jemnou ekokůží stejné barvy. Pevné a stabilní nohy z oceli, které jsou lakované v dekoru dub. Nosnost židle je až 110 kg. Židle se díky svému designu hodí do všech typů kuchyní, jídelen, nebo obývacích pokojů.",https://im9.cz/iR/importprodukt-orig/003/0035deeac64a7cfa5e50cac395f1895f--mmf350x350.jpg
Autronic CT-755 PW2 patchwork,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",2241,89.0,"Moderní designové jídelní křesílko v netradičním provedení v potahu typu patchwork, nohy jsou z masivního bukového dřeva v přírodním odstínu s černými kovovými výztuhami.",https://im9.cz/iR/importprodukt-orig/19d/19d7a367f4511b39f42c0f81b8ee7007--mmf350x350.jpg
Autronic DCL-405 GREY2 šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1611,100.0,"Elegantní jídelní židle na kovové pohupové podnoži s chromovou úpravou. Díky lehkému prohnutí podnože dochází k posunutí těžiště židle více dozadu, čímž je židle méně náchylná k překlopení dopředu. Lehké prohnutí též plní funkci estetickou, jelikož se jedná o design vskutku méně tradiční. Sedák a opěrák potaženy látkou šedé barvy a boky očalouněné stejnobarevnou ekokůží. Díky kovovém madlu s chromovou úpravou bude manipulace s židlí naprostá hračka. Sedák s opěrákem mají navíc elegantní prošití, díky kterému se židle stane ozdobou Vaší kuchyně, či jídelny. Nosnost židle je až 110 kg.Jelikož židle jsou montované z několika komponentů, jejich určení je výhradně pro domácí interiéry a nejsou tudíž vhodné do zátěžových prostor.",https://im9.cz/iR/importprodukt-orig/46c/46c2b992e901fe0a9472ba79f9dec124--mmf350x350.jpg
Halmar Kerry Bis wenge / tmavě hnědá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1490,92.0,"Jídelní židle KERRY BIS je vyrobena v elegantním designu. Opěrka a sedák jsou čalouněny eko kůží tmavě hnědé barvy. Eko kůže je doladěna vytlačenými čtverci, které židli dodávají ještě větší eleganci.",https://im9.cz/iR/importprodukt-orig/09f/09ff74a0055af8e9dcd07f0ca418be42--mmf350x350.jpg
Havlíček truhlářství Leon dub / béžová M11,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",3690,100.0,Dřevěná židle z masivu dubu se sedadlem v barvě béžové - Leon M11,https://im9.cz/iR/importprodukt-orig/e6d/e6de1ce98f78255d57cdcab36b83e8a8--mmf350x350.jpg
Autronic DCL-433 GREY2 šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1341,94.0,Kat. č.:,https://im9.cz/iR/importprodukt-orig/ca4/ca432bc6a864bb81a24b625003d26bff--mmf350x350.jpg
Halmar K309 světle šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",967,97.0,"Jídelní židle na kovové podnoži z chromované ocele má čalouněný sedák a opěrák světle šedou potahovou látkou, která je prošívaná.",https://im9.cz/iR/importprodukt-orig/333/3333d24448356fff3175d3f6d4e585dc--mmf350x350.jpg
Autronic HC-482 COF2 coffee,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1431,100.0,"Přineste do svého domova moderní eleganci s našimi čalouněnými jídelními židlemi. Tyto židle jsou k dispozici v šedé nebo coffee barvě a mají dekorativní bílé prošití na sedáku i opěráku. Jejich moderní vzhled je podtržen kovovou pohupovou podnoží s chromovou úpravou, která přináší nejen styl, ale i komfort při posezení.",https://im9.cz/iR/importprodukt-orig/497/497b75c92b22778b4ce241f995738ca9--mmf350x350.jpg
Halmar K132 bílá / černá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1701,89.0,Elegantní moderní jídelní židle K132 je čalouněna eko kůží v bílé a černé barvě. Židle stojí na stabilní pohupové podnoži vyrobené z chromované ocele. ,https://im9.cz/iR/importprodukt-orig/3ab/3ab7fd52c6cecb7f4d839b27d880dcdf--mmf350x350.jpg
Halmar K247 bílá / dub medový,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1990,92.0,Jídelní židle K247 bílá,https://im9.cz/iR/importprodukt-orig/f1c/f1cd838a74e269dcf42bc517400936e1--mmf350x350.jpg
Halmar K283 béžová,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1890,92.0,Jídelní židle K283 béžová,https://im9.cz/iR/importprodukt-orig/03b/03bba80bd45d9d7b2b5af6f89344f723--mmf350x350.jpg
Halmar Nikko tmavý ořech / tmavě hnědá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1118,,"Jídelní židle Nikko je vyrobena z masivního bukového dřeva v odstínu tmavý ořech, s čalouněným sedákem a opěrákem koženkou tmavě hnědé barvy.",https://im9.cz/iR/importprodukt-orig/236/2360925957831e3933cfc1fe0c44d1a1--mmf350x350.jpg
Idea Nábytek Quatro bílá 3148,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",799,77.0,Skladem poslední 2 kusy.,https://im9.cz/iR/importprodukt-orig/3bc/3bcab0912af8384922015f2afb96227c--mmf350x350.jpg
Bestent Classic tmavě šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",561,95.0,"Jídelní židle s tvarovaným plastovým sedákem s nohami z bukového masivu v přírodním odstínu.Díky svému neotřelému designu jsou vhodné do kuchyní, na zahradu, terasu i do pracoven.",https://im9.cz/iR/importprodukt-orig/bec/bec306ef5c0e7c54e30369f29116689b--mmf350x350.jpg
Signal Kris bílá / dub,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1167,89.0,Materiál židle,https://im9.cz/iR/importprodukt-orig/682/68221580b5d80128b74254cf68e9b420--mmf350x350.jpg
Autronic DCL-427 GREY2 šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1431,100.0,Jídelní židle šedá látka / chrom,https://im9.cz/iR/importprodukt-orig/1b0/1b0be4cfda63b408fe3edca4276e36b0--mmf350x350.jpg
Halmar K430 modrá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",2190,92.0,"Jídelní židle K430 v granátové a černé barvě je dokonalým doplňkem každého moderního interiéru. Tato židle je vyrobena z vysoce kvalitní tkaniny a práškově lakované oceli, což zaručuje její dlouhou životnost a odolnost. Váží pouhých 3,8 kg (4 kg s obalem), je snadno přenosný a umožňuje jednoduchou manipulaci.Křeslo se dodává v demontu, ale jeho montáž je velmi jednoduchá. Maximální nosnost této židle je 100 kg, takže poskytuje pevné a stabilní sezení pro každého. Výška sedáku je 48 cm, celková výška židle je 77 cm, šířka 61 cm a hloubka 54 cm.Barva čalounění je modrá, což židli dodává svěží a moderní vzhled. Materiál čalounění je látka příjemná na dotek, která se snadno udržuje - stačí ji otřít na mokro. Křeslo má tmavě světlou barvu a není lesklé.Tuto jídelní židli K430 z HALMAR lze používat po celý rok a je k dispozici v různých barvách. Je ideálním doplňkem do kuchyně nebo jídelny, ale stejně dobře se hodí i do obývacího pokoje nebo pracovny. Křeslo nemá sekční prvek ani funkci sklápění, což z něj činí klasické křeslo s moderním designem.Zařiďte si stylový a pohodlný interiér s touto jídelní židlí K430.",https://im9.cz/iR/importprodukt-orig/2be/2be56813f8938467c6e9dc738f32f5a5--mmf350x350.jpg
Halmar Gerard 2 dub sonoma / Inari 23,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1580,100.0,Jídelní židle GERARD 2 dub sonoma/inari 23,https://im9.cz/iR/importprodukt-orig/9f1/9f162e0c35e762dde92d60d7784a98a3--mmf350x350.jpg
Kondela Terst patchwork hnědá / buk,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",2295,,Křeslo TERST Materiál: plast / ekokůže / dřevo Barva: patchwork / buk Rozměry (ŠxHxV): 64x60x83 cm Výška sedu: 46 cm Hloubka sedu: 44 cm moderní design Dodávané v demontu.,https://im9.cz/iR/importprodukt-orig/4d5/4d5cefae77dab4f7de997b48f7f6ea6e--mmf350x350.jpg
Casarredo Enzo žlutá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",605,85.0,"Elegantní židle Enzo je bestsellerem skandinávské kolekce. Skandinávský styl je stále více populární díky své eleganci, minimalismu a především funkčnosti. K výrobě ergonomického korpusu židle byl použit nejkvalitnější polypropylenový ABS plast, který se vyznačuje velmi vysokou odolností i vůči běžným chemikáliím, díky čemuž je židle ideální do kuchyní nebo jídelen. Plast je tuhý, houževnatý, málo nasákavý, zdravotně nezávadný. Používá se však také v obývacích pokojích a kanceláří. Konstrukce je vyrobena z vysoce kvalitního kovu a bukového dřeva, které vykazuje velkou pevnost a odolnost proti mechanickému poškození. Barevné provedení žluté. Dodáváno v rozloženém stavu, v kartonové krabici. Montážní návod přiložen.",https://im9.cz/iR/importprodukt-orig/d69/d693ed512dedd5336a579c0e291eb511--mmf350x350.jpg
Casarredo Enzo černá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",605,85.0,"Elegantní židle Enzo je bestsellerem skandinávské kolekce. Skandinávský styl je stále více populární díky své eleganci, minimalismu a především funkčnosti. K výrobě ergonomického korpusu židle byl použit nejkvalitnější polypropylenový ABS plast, který se vyznačuje velmi vysokou odolností i vůči běžným chemikáliím, díky čemuž je židle ideální do kuchyní nebo jídelen. Plast je tuhý, houževnatý, málo nasákavý, zdravotně nezávadný. Používá se však také v obývacích pokojích a kanceláří. Konstrukce je vyrobena z vysoce kvalitního kovu a bukového dřeva, které vykazuje velkou pevnost a odolnost proti mechanickému poškození. Barevné provedení černé. Dodáváno v rozloženém stavu, v kartonové krabici. Montážní návod přiložen.",https://im9.cz/iR/importprodukt-orig/2ba/2ba5df6a3ecbb9812d8058d4e1ce7fa4--mmf350x350.jpg
Autronic DCL-410 BR2 hnědá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1290,100.0,Moderní jídelní židle s dekorativně prošitým opěrákem je očalouněná hnědou látkou v kombinaci s koženkou. Pochromované madlo a pohupová podnož mají obdélníkový průřez. Praktické madlo zajistí snadnou manipulaci a přemístění židle.,https://im9.cz/iR/importprodukt-orig/00c/00c8c8f9ff26f6f2a689761563e34485--mmf350x350.jpg
Autronic DCL-418 LIM limetková,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1890,100.0,Jídelní židle DCL-418 LIM,https://im9.cz/iR/importprodukt-orig/1ca/1cafc7abbdece1551de8a84f65d0487b--mmf350x350.jpg
Halmar K250 bílá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1890,92.0,"Jídelní židle K250 má elegantní design a je velice pohodlná. Tato židle je čalouněna do velice příjemné eko kůže bílé barvy, která je dobře odolná a snadno se udržuje. ",https://im9.cz/iR/importprodukt-orig/c04/c04d7b8dde890c88373fecd3eeb9db83--mmf350x350.jpg
Idea Nábytek 866 borovice lakovaná,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",881,100.0,"Provedení:Židle v provedení masiv borovice splňuje nejen nároky zdravého sezení, ale i správné estetické parametry. Dřevěná židle s pevnou podpěrou zad vám bude zajisté vyhovovat. Židle jsou pouze lakovány, takže na nich krásně vynikne přirozená kresba dřeva. Klasický design s dezénem dřeva vás zaručeně osloví.Židle je dodávána v demontu.Jelikož židle jsou montované z několika komponentů, jejich určení je výhradně pro domácí interiéry a nejsou tudíž vhodné do zátěžových prostor.",https://im9.cz/iR/importprodukt-orig/643/64374cff5eb75d269efe14c9738039e4--mmf350x350.jpg
Autronic DCH-451 GREY3 šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1182,,Stylová jídelní židle nabízí maximální pohodlí. Pohodlný sedák a opěrák s elegantním prošitím. Židle je potažena šedou jemnou látkou Cowboy imitující broušenou kůži. Kovová pružná podnož židle je s chromovou úpravou a má obdélníkový profil.,https://im9.cz/iR/importprodukt-orig/df5/df50d21c482f1929dd228c50bddc6771--mmf350x350.jpg
Halmar K147 černá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1535,,"Provedení: Moderní jídelní židle K147 je vyrobena na chromové pohupující podnoži, sedák a opěrák je čalouněný koženkou v různých barvách. Elegantní vzhled této židli dodává prošívání sedáku a opěráku.",https://im9.cz/iR/importprodukt-orig/d1c/d1c1d2799ce40b8e5b72397538003527--mmf350x350.jpg
Idea Nábytek Prima bílá / hnědá 3036,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1299,,"Stylová jídelní židle se díky svému nadčasovému vzhledu hodí do každé kuchyně. Kostra židle je vyrobena z lakovaného masivu v tmavě hnědém provedení, sedák a opěrák je čalouněný bílým potahem v imitaci kůže.",https://im9.cz/iR/importprodukt-orig/328/328e90fcd559c8e34c92a954ac043725--mmf350x350.jpg
Autronic DCL-427 GREY2 šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1431,100.0,Jídelní židle šedá látka / chrom,https://im9.cz/iR/importprodukt-orig/1b0/1b0be4cfda63b408fe3edca4276e36b0--mmf350x350.jpg
Halmar Michaelle béžová,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1229,89.0,Moderní jídelní židle ze série Michaelle se bude hodit do všech typů interiérů. Sedák a opěrák židle je vyroben z EKO kůže v béžové barvě. EKO kůže je velmi snadná na údržbu. Nohy jsou vyrobeny z chromované oceli. Díky otvoru v opěráku lze se židlí snadno manipulovat. Nosnost židle je 120 kg.,https://im9.cz/iR/importprodukt-orig/fbc/fbcb40a62be5f1ee54bd88ce5a284620--mmf350x350.jpg
Signal Cherry Velvet bordó,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1779,89.0,"Moderní nadčasové jídelní křeslo CHERRY oblíbená pro svou odolnost, příjemný povrch a vzhled  jídelní křesla dodají každé jídelně nebo kuchyni luxusní vzhled  pro své jemné tvary a dokonalé detaily zkrášlí i Vaši kancelář skvěle se také vyjímá v restauracích, penzionech, hotelech, kavárnách sedací i opěrná část je čalouněna velmi příjemnou sametovou látkou černé nohy jsou kovové nosnost 120 kg dodáváno v demontu",https://im9.cz/iR/importprodukt-orig/0f5/0f5351b840ab1a15c67965391dac7cdc--mmf350x350.jpg
Halmar K303 tmavě šedá 4 ks,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",5480,92.0,Jídelní židle K303 v akčním setu - 4 ks,https://im9.cz/iR/importprodukt-orig/a72/a72af40a94af937a0fe26209402c3576--mmf350x350.jpg
Halmar K184 tmavě hnědá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",2151,77.0,"Jídelní židle K184 ve velmi elegantních barvách - kombinace tmavě hnědé a šampaňské. Židle je čalouněna do populární eko kůže, která má mnoho předností. Jedná se o materiál, který se jednoduše udržuje, je velmi příjemný na dotek a také odolný vůči poškození. ",https://im9.cz/iR/importprodukt-orig/48f/48f047e192d5c4947df3df64d0d0854f--mmf350x350.jpg
Dutchbone Talika ořechová hnědá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",5949,100.0,Designová židle DUTCHBONE Talika zaujme svým unikátním vzhledem. Židle je vyrobená z masivního kaučukového dřeva a ořechové dýhy. Díky dřevěnému zpracování a čalouněného sedáku dodá vašemu interiéru jedinečný styl.,https://im9.cz/iR/importprodukt-orig/990/990dc46eb0092655c8590f1f3d7006df--mmf350x350.jpg
Idea Nábytek 869H tmavě hnědá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",999,95.0,"Zajistěte si komfort při sezení u oběda či večeře díky jídelní židli IDEA nábytek. Klasický styl židle bude vždy atraktivní. Jídelní židli s opěradlem lze přistavit třeba k malému stolku, čímž se vytvoří skvělý koutek pro vychutnání ranní kávy. Bez problémů unese jak dítě, tak dospělého. Její nosnost je 100 kg. V balení najdete jednu jídelní židli IDEA nábytek. Zásadní přednosti jídelní židle IDEA nábytek Židle 869H tmavohnědý lak Jídelní židle IDEA nábytek bude slušet vašemu jídelnímu stolu Klasický styl jí propůjčuje zajímavý vzhled Jídelní židle s opěradlem vám poskytne komfortní posezení u večeře po celodenní dřině Vyrobena s nosností 100 kg V balení obdržíte jednu jídelní židli Výrobním materiálem sedáku je dřevo Výška sedáku dosahuje 45 cm Materiálem použitým k výrobě konstrukce je dřevo Jídelní židle IDEA nábytek je hnědá Její rozměry činí 91 × 41 × 42 cm (v×š×h) Jídelní židle IDEA nábytek má hmotnost 4 kg Design a vzhled jídelní židle utváří celkový dojem Jídelní židle IDEA nábytek je oblíbená...",https://im9.cz/iR/importprodukt-orig/867/8674948b7b385fc5d74b45382306af77--mmf350x350.jpg
Autronic HC-955 GREY šedá,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1521,94.0,"Moderní jídelní židle na pohupové podnoži s chromovou úpravou. Židle je očalouněna šedou koženkou s prošitím ve stylu závodních vozů. Nosnost do 110 kg. Jídelní židle v moderním designu nabízí stylovou kombinaci koženky a chromové úpravy. Očalounění židle je inspirováno závodními vozy a zdobeno elegantním prošitím. Pohupová podnož zajišťuje komfort a pohodlí při sezení. Konstrukce židle je vyrobena z pevného kovu, což zaručuje stabilitu a nosnost až 110 kg. Židle je dodávána demontovaná v jednom balení. Rozměry židle jsou následující: výška 101 cm, šířka 43 cm, hloubka 56 cm. Sedák má výšku 48 cm a hloubku 43 cm. Jídelní židle je ideální volbou pro moderní interiéry a skvěle doplní váš jídelní prostor.",https://im9.cz/iR/importprodukt-orig/1cf/1cfa09829b1c81755d8330974dfe6012--mmf350x350.jpg
indickynabytek Manu z mangového dřeva,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",3490,98.0,Židle je vyrobena z kvalitního mangového dřeva. Dřevo je pevné a vyzařuje teplo. Jídelní židle které máme skladem dá se prohlédnout osobně nebo objednat na zakázku. Indický koloniální nábytek mango masiv.,https://im9.cz/iR/importprodukt-orig/d70/d70b44d26fb68df79983ef18d4fad021--mmf350x350.jpg
Kondela Amina béžová,"['Bydlení a doplňky', 'Nábytek', 'Židle a stoličky', 'Jídelní židle']",1926,,Moderní jídelní židle je velice elegantní díky jednoduchému tvaru. Je vyrobena na pohupující chromové podnoži. Sedák a opěrák je čalouněný béžovou látkou.,https://im9.cz/iR/importprodukt-orig/12a/12a5e6826a0471d12182433adf56ff92--mmf350x350.jpg
